label,precision,recall,f1,benchmark,model_id,doc_id
Адрес фактического проживания.квартира,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,275
Адрес фактического проживания.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,275
Имя,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,275
Код подразделения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,275
Количество иждивенцев,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,275
Наличие недвижимости,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,275
Номер мобильного телефона,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,275
Пол,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,275
Семейное положение,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,275
Фамилия,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,275
Адрес регистрации.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,277
Адрес регистрации.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,277
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,277
Год рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,277
Дата выдачи паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,277
Дата рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,277
Должность на работе,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,277
Ежемесячный доход,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,277
ИНН,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,277
Имя,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,277
Кем выдан паспорт,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,277
Код подразделения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,277
Наличие автомобиля,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,277
Пол,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,277
СНИЛС,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,277
Семейное положение,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,277
Серия и номер паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,277
Фамилия,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,277
Адрес регистрации.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,278
Адрес регистрации.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,278
Адрес регистрации.квартира,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,278
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,278
Адрес электронной почты,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,278
Год рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,278
Гражданство,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,278
Дата выдачи паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,278
Дата рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,278
Ежемесячный доход,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,278
ИНН,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,278
Имя,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,278
Кем выдан паспорт,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,278
Код подразделения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,278
Количество иждивенцев,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,278
Место рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,278
Наличие автомобиля,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,278
Наличие кредитов/займов,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,278
Семейное положение,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,278
Серия и номер паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,278
Стаж работы.лет,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,278
Стаж работы.месяцев,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,278
Фамилия,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,278
Адрес регистрации.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,279
Адрес регистрации.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,279
Адрес регистрации.квартира,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,279
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,279
Адрес фактического проживания.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,279
Адрес фактического проживания.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,279
Адрес фактического проживания.квартира,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,279
Адрес фактического проживания.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,279
Дата выдачи паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,279
Дата рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,279
Должность на работе,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,279
ИНН,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,279
Имя,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,279
Кем выдан паспорт,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,279
Код подразделения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,279
Количество иждивенцев,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,279
Наличие недвижимости,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,279
Отчество,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,279
Пол,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,279
СНИЛС,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,279
Семейное положение,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,279
Серия и номер паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,279
Фамилия,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,279
Адрес регистрации.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,280
Адрес регистрации.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,280
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,280
Адрес электронной почты,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,280
Гражданство,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,280
Дата выдачи паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,280
Дата рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,280
Должность на работе,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,280
ИНН,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,280
Имя,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,280
Кем выдан паспорт,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,280
Код подразделения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,280
Количество иждивенцев,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,280
Место работы,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,280
Место рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,280
Наличие кредитов/займов,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,280
Номер мобильного телефона,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,280
Отчество,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,280
Пол,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,280
СНИЛС,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,280
Семейное положение,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,280
Серия и номер паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,280
Стаж работы.лет,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,280
Стаж работы.месяцев,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,280
Фамилия,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,280
Адрес регистрации.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,281
Адрес регистрации.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,281
Адрес регистрации.квартира,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,281
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,281
Адрес фактического проживания.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,281
Адрес фактического проживания.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,281
Адрес фактического проживания.квартира,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,281
Адрес фактического проживания.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,281
Год рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,281
Дата рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,281
Ежемесячный доход,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,281
Имя,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,281
Кем выдан паспорт,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,281
Код подразделения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,281
Количество иждивенцев,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,281
Наличие автомобиля,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,281
Номер мобильного телефона,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,281
Пол,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,281
Фамилия,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,281
Адрес регистрации.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,282
Адрес регистрации.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,282
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,282
Год рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,282
Гражданство,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,282
Дата выдачи паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,282
Дата рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,282
Должность на работе,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,282
Ежемесячный доход,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,282
ИНН,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,282
Имя,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,282
Кем выдан паспорт,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,282
Количество иждивенцев,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,282
Место работы,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,282
Место рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,282
Наличие автомобиля,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,282
Наличие кредитов/займов,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,282
Наличие недвижимости,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,282
Номер мобильного телефона,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,282
Отчество,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,282
Пол,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,282
СНИЛС,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,282
Семейное положение,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,282
Серия и номер паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,282
Стаж работы.лет,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,282
Стаж работы.месяцев,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,282
Фамилия,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,282
Адрес регистрации.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,283
Адрес регистрации.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,283
Адрес регистрации.квартира,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,283
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,283
Адрес фактического проживания.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,283
Адрес фактического проживания.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,283
Адрес фактического проживания.квартира,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,283
Адрес фактического проживания.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,283
Адрес электронной почты,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,283
Дата выдачи паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,283
Ежемесячный доход,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,283
ИНН,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,283
Имя,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,283
Кем выдан паспорт,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,283
Количество иждивенцев,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,283
Наличие кредитов/займов,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,283
Наличие недвижимости,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,283
Номер мобильного телефона,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,283
Отчество,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,283
Пол,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,283
СНИЛС,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,283
Семейное положение,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,283
Серия и номер паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,283
Стаж работы.лет,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,283
Стаж работы.месяцев,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,283
Фамилия,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,283
Адрес регистрации.город,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,284
Адрес регистрации.дом,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,284
Адрес регистрации.квартира,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,284
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,284
Гражданство,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,284
Дата выдачи паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,284
Должность на работе,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,284
ИНН,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,284
Имя,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,284
Место работы,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,284
Пол,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,284
Семейное положение,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,284
Серия и номер паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,284
Стаж работы.лет,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,284
Стаж работы.месяцев,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,284
Фамилия,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,284
Адрес регистрации.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,285
Адрес регистрации.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,285
Адрес регистрации.квартира,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,285
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,285
Адрес фактического проживания.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,285
Адрес фактического проживания.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,285
Адрес фактического проживания.квартира,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,285
Адрес фактического проживания.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,285
Адрес электронной почты,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,285
Год рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,285
Гражданство,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,285
Дата выдачи паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,285
Дата рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,285
Должность на работе,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,285
ИНН,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,285
Имя,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,285
Кем выдан паспорт,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,285
Код подразделения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,285
Место работы,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,285
Место рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,285
Наличие автомобиля,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,285
Наличие недвижимости,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,285
Номер мобильного телефона,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,285
Отчество,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,285
Пол,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,285
СНИЛС,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,285
Семейное положение,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,285
Серия и номер паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,285
Стаж работы.лет,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,285
Стаж работы.месяцев,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,285
Фамилия,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,285
Адрес регистрации.город,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,286
Адрес регистрации.дом,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,286
Адрес регистрации.квартира,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,286
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,286
Адрес электронной почты,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,286
Год рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,286
Дата выдачи паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,286
Дата рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,286
Должность на работе,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,286
Ежемесячный доход,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,286
ИНН,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,286
Имя,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,286
Кем выдан паспорт,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,286
Код подразделения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,286
Количество иждивенцев,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,286
Место работы,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,286
Место рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,286
Наличие кредитов/займов,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,286
Наличие недвижимости,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,286
Номер мобильного телефона,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,286
Пол,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,286
СНИЛС,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,286
Серия и номер паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,286
Фамилия,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,286
Адрес регистрации.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,287
Адрес регистрации.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,287
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,287
Адрес фактического проживания.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,287
Адрес фактического проживания.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,287
Адрес фактического проживания.квартира,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,287
Адрес фактического проживания.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,287
Адрес электронной почты,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,287
Год рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,287
Дата выдачи паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,287
ИНН,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,287
Имя,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,287
Количество иждивенцев,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,287
Номер мобильного телефона,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,287
Пол,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,287
Фамилия,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,287
Адрес регистрации.город,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,288
Адрес регистрации.дом,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,288
Адрес регистрации.квартира,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,288
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,288
Должность на работе,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,288
ИНН,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,288
Имя,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,288
Место работы,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,288
Наличие кредитов/займов,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,288
Номер мобильного телефона,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,288
Пол,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,288
Семейное положение,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,288
Стаж работы.лет,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,288
Стаж работы.месяцев,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,288
Фамилия,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,288
Адрес фактического проживания.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,289
Адрес фактического проживания.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,289
Адрес фактического проживания.квартира,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,289
Адрес фактического проживания.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,289
Дата выдачи паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,289
Должность на работе,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,289
Имя,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,289
Место работы,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,289
Место рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,289
Наличие автомобиля,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,289
Номер мобильного телефона,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,289
Пол,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,289
Серия и номер паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,289
Стаж работы.лет,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,289
Стаж работы.месяцев,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,289
Фамилия,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,289
Адрес регистрации.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,292
