label,precision,recall,f1,benchmark,model_id,doc_id
Адрес электронной почты,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,215
Год рождения,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,215
Дата выдачи паспорта,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,215
Дата рождения,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,215
Ежемесячный доход,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,215
ИНН,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,215
Имя,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,215
Кем выдан паспорт,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,215
Код подразделения,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,215
Место работы,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,215
Место рождения,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,215
Наличие кредитов/займов,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,215
Номер мобильного телефона,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,215
Отчество,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,215
Пол,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,215
Семейное положение,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,215
Серия и номер паспорта,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,215
Стаж работы.лет,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,215
Стаж работы.месяцев,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,215
Фамилия,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,215
Дата выдачи паспорта,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,216
Дата рождения,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,216
ИНН,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,216
Имя,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,216
Кем выдан паспорт,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,216
Код подразделения,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,216
Место рождения,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,216
Наличие автомобиля,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,216
Наличие недвижимости,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,216
Номер мобильного телефона,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,216
Отчество,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,216
Пол,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,216
Семейное положение,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,216
Фамилия,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,216
Год рождения,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,217
Имя,1.0,1.0,1.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,217
Количество иждивенцев,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,217
Наличие недвижимости,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,217
Пол,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,217
Фамилия,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,217
Адрес регистрации.город,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,220
Адрес регистрации.дом,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,220
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,220
Адрес фактического проживания.город,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,220
Адрес фактического проживания.дом,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,220
Адрес фактического проживания.квартира,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,220
Адрес фактического проживания.улица,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,220
Адрес электронной почты,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,220
Год рождения,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,220
Должность на работе,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,220
Ежемесячный доход,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,220
ИНН,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,220
Имя,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,220
Кем выдан паспорт,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,220
Код подразделения,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,220
Количество иждивенцев,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,220
Наличие автомобиля,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,220
Пол,1.0,1.0,1.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,220
СНИЛС,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,220
Стаж работы.лет,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,220
Стаж работы.месяцев,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,220
Фамилия,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,220
Адрес регистрации.город,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,221
Адрес регистрации.дом,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,221
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,221
Дата выдачи паспорта,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,221
Должность на работе,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,221
Ежемесячный доход,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,221
ИНН,1.0,1.0,1.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,221
Имя,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,221
Кем выдан паспорт,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,221
Место рождения,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,221
Пол,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,221
СНИЛС,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,221
Семейное положение,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,221
Серия и номер паспорта,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,221
Стаж работы.лет,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,221
Стаж работы.месяцев,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,221
Фамилия,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,221
Адрес регистрации.город,1.0,1.0,1.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,222
Адрес регистрации.дом,1.0,1.0,1.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,222
Адрес регистрации.квартира,1.0,1.0,1.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,222
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,222
Должность на работе,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,222
ИНН,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,222
Имя,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,222
Кем выдан паспорт,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,222
Наличие автомобиля,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,222
Пол,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,222
Серия и номер паспорта,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,222
Фамилия,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,222
Адрес регистрации.город,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,225
Адрес регистрации.дом,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,225
Адрес регистрации.квартира,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,225
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,225
ИНН,1.0,1.0,1.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,225
Имя,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,225
Код подразделения,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,225
Отчество,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,225
Пол,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,225
Стаж работы.лет,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,225
Стаж работы.месяцев,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,225
Фамилия,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,225
Адрес регистрации.город,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,226
Адрес регистрации.дом,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,226
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,226
Адрес фактического проживания.город,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,226
Адрес фактического проживания.дом,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,226
Адрес фактического проживания.квартира,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,226
Адрес фактического проживания.улица,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,226
Гражданство,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,226
Дата выдачи паспорта,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,226
Должность на работе,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,226
Ежемесячный доход,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,226
ИНН,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,226
Имя,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,226
Кем выдан паспорт,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,226
Код подразделения,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,226
Количество иждивенцев,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,226
Место рождения,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,226
Наличие недвижимости,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,226
Номер мобильного телефона,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,226
Отчество,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,226
Пол,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,226
СНИЛС,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,226
Серия и номер паспорта,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,226
Стаж работы.лет,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,226
Стаж работы.месяцев,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,226
Фамилия,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,226
Адрес регистрации.город,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,227
Адрес регистрации.дом,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,227
Адрес регистрации.квартира,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,227
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,227
Год рождения,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,227
Гражданство,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,227
Дата выдачи паспорта,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,227
Дата рождения,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,227
Должность на работе,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,227
Имя,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,227
Кем выдан паспорт,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,227
Наличие кредитов/займов,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,227
Пол,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,227
Семейное положение,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,227
Фамилия,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,227
Адрес регистрации.город,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,228
Адрес регистрации.дом,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,228
Адрес регистрации.квартира,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,228
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,228
Адрес фактического проживания.город,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,228
Адрес фактического проживания.дом,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,228
Адрес фактического проживания.квартира,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,228
Адрес фактического проживания.улица,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,228
Адрес электронной почты,1.0,1.0,1.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,228
Год рождения,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,228
Гражданство,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,228
Дата выдачи паспорта,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,228
Дата рождения,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,228
Должность на работе,1.0,1.0,1.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,228
Ежемесячный доход,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,228
ИНН,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,228
Имя,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,228
Код подразделения,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,228
Количество иждивенцев,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,228
Место работы,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,228
Место рождения,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,228
Наличие автомобиля,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,228
Наличие кредитов/займов,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,228
Номер мобильного телефона,1.0,1.0,1.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,228
Отчество,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,228
Пол,1.0,1.0,1.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,228
Семейное положение,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,228
Стаж работы.лет,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,228
Стаж работы.месяцев,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,228
Фамилия,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,228
Адрес фактического проживания.город,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,229
Адрес фактического проживания.дом,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,229
Адрес фактического проживания.квартира,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,229
Адрес фактического проживания.улица,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,229
Адрес электронной почты,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,229
Дата рождения,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,229
Имя,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,229
Кем выдан паспорт,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,229
Количество иждивенцев,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,229
Место работы,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,229
Место рождения,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,229
Наличие автомобиля,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,229
Наличие недвижимости,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,229
Отчество,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,229
СНИЛС,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,229
Стаж работы.лет,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,229
Стаж работы.месяцев,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,229
Фамилия,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,229
Адрес регистрации.город,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,230
Адрес регистрации.дом,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,230
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,230
Адрес фактического проживания.город,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,230
Адрес фактического проживания.дом,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,230
Адрес фактического проживания.квартира,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,230
Адрес фактического проживания.улица,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,230
Адрес электронной почты,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,230
Дата выдачи паспорта,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,230
Дата рождения,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,230
Должность на работе,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,230
Ежемесячный доход,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,230
Имя,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,230
Код подразделения,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,230
Место рождения,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,230
Пол,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,230
Семейное положение,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,230
Серия и номер паспорта,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,230
Стаж работы.лет,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,230
Стаж работы.месяцев,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,230
Фамилия,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,230
Дата выдачи паспорта,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,231
Дата рождения,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,231
Имя,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,231
Код подразделения,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,231
Место работы,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,231
Место рождения,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,231
Наличие автомобиля,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,231
Пол,1.0,1.0,1.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,231
Серия и номер паспорта,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,231
Стаж работы.лет,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,231
Стаж работы.месяцев,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,231
Фамилия,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,231
Адрес регистрации.город,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,232
Адрес регистрации.дом,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,232
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,232
Гражданство,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,232
Дата выдачи паспорта,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,232
Должность на работе,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,232
ИНН,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,232
Имя,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,232
Кем выдан паспорт,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,232
Наличие автомобиля,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,232
Наличие кредитов/займов,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,232
Отчество,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,232
Пол,1.0,1.0,1.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,232
СНИЛС,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,232
Серия и номер паспорта,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,232
Стаж работы.лет,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,232
Стаж работы.месяцев,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,232
Фамилия,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,232
Адрес регистрации.город,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,233
Адрес регистрации.дом,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,233
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,233
Адрес фактического проживания.город,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,233
Адрес фактического проживания.дом,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,233
Адрес фактического проживания.квартира,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,233
Адрес фактического проживания.улица,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,233
Адрес электронной почты,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,233
Дата выдачи паспорта,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,233
ИНН,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,233
Имя,1.0,1.0,1.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,233
Кем выдан паспорт,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,233
Количество иждивенцев,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,233
Место рождения,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,233
Пол,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,233
СНИЛС,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,233
Фамилия,0.0,0.0,0.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,233
Адрес регистрации.город,1.0,1.0,1.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,234
Адрес регистрации.дом,1.0,1.0,1.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,234
Адрес регистрации.квартира,1.0,1.0,1.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,234
Адрес регистрации.улица,1.0,1.0,1.0,ru-bank-ie,LiquidAI/LFM2-1.2B-Extract,234
